"","kME4"
"CD5",0.274318503680104
"MAMDC2",0.274214263047933
"NUBP2",0.274190746963313
"COL18A1",0.274093390415554
"RRAS",0.274011225737357
"ITPKA",0.273947541989228
"CLEC18C",0.273936034479218
"DENND6B",0.273805102898158
"RUNDC3A",0.273802052836685
"HES6",0.27376390999683
"FAM131C",0.273492628362301
"CNTNAP3B",0.273391060499878
"TUBB2A",0.273299485408657
"SLC39A13",0.273262519703444
"GPC1",0.273110813817989
"TPRN",0.272929269142989
"CACFD1",0.272923082340688
"ARSA",0.272905489105458
"IGFBP5",0.272894668982924
"BRSK2",0.272437776900414
"RABEP2",0.272059638900402
"ESR1",0.272029383902099
"BAD",0.271771644535166
"ATG4D",0.271766598166054
"TMEM132A",0.271627875687346
"BCKDHA",0.271184862343179
"RAI2",0.271126197410973
"PLXNB2",0.271072706798473
"RASD1",0.270941739687193
"MYO1F",0.270650995616471
"NUDT8",0.270628637053757
"PPP1R37",0.270583146934128
"APOBR",0.270566590719922
"CYBA",0.270478911816331
"OGFR",0.270250850625998
"ALPL",0.269952610760289
"PCDHA12",0.269777704137184
"E4F1",0.269730122658931
"BRICD5",0.269653191833194
"LMNTD2",0.269472800859243
"BLVRB",0.269387735823795
"INAFM1",0.269258070275938
"CHCHD10",0.269247621408095
"EVI5L",0.269171752283927
"SLC9A9",0.268837256930824
"VPS51",0.268809127690893
"ZBTB17",0.268614694600276
"LGI4",0.268596906018971
"KIF7",0.268153984816634
"REXO1",0.26814289017802
"TOR4A",0.268043059495436
"ST6GALNAC4",0.267907808051421
"PDLIM7",0.267864004575765
"RPL35",0.267757475209391
"NCLN",0.267741437570918
"CYP2W1",0.267720850136121
"STK32C",0.267718967248828
"MLC1",0.267678272130313
"MMP2",0.26760372889644
"PITPNM1",0.267431060383695
"MLST8",0.267371028706556
"ATAD3B",0.267302595387217
"THAP7",0.267186505051435
"EFS",0.267182156535398
"ABCA3",0.266958039294106
"LMF2",0.26693028415632
"ABHD17A",0.266650683050811
"IFITM1",0.26658854000013
"RAI1",0.266538445737795
"PEX16",0.266435335978749
"SMIM1",0.266245123772217
"METRN",0.266216312751168
"ARMC6",0.265902667061831
"TSPO",0.265770598224627
"PLIN5",0.265652298057704
"CD81",0.265497098417393
"FZR1",0.265437201210184
"CCDC88B",0.26541588596485
"SLC38A10",0.265367386083865
"PFKL",0.265360167955727
"PRKCG",0.265224750601686
"AMDHD2",0.265215426037644
"GUK1",0.265171841607027
"LRRC61",0.265169231166537
"ZNHIT2",0.265027234883122
"COX7A1",0.26499425151897
"ZGPAT",0.264919402309419
"TSC22D4",0.264731052734837
"CSF3R",0.264708218022535
"MUSTN1",0.264643586458026
"CDC42EP1",0.264529407930035
"FMOD",0.26452659503166
"VPS28",0.264481113236076
"LRP1",0.264460485713152
"OPLAH",0.264352888661633
"HPS6",0.264277198175586
"SLC52A3",0.263871287972992
"FAM47E-STBD1",0.263848969113638
"GRK6",0.263839425527583
"BSG",0.263811103515446
"CSNK1G2",0.263759464655135
"DPF1",0.263662858338996
"PKN1",0.263653249502244
"NGEF",0.263652203785954
"PLCB2",0.26357862753644
"VWCE",0.26354712279482
"PTGES2",0.263472494048046
"B3GAT3",0.263348677279327
"KCNH3",0.263275596141043
"TMEM54",0.263189984767778
"SEMA3F",0.26316356231578
"NCKAP5L",0.263130210848058
"FLT3LG",0.262524734391696
"CACTIN",0.26236386137972
"DEAF1",0.262265825103965
"EXOSC4",0.262251579866256
"INTS1",0.26212189771524
"TMEM88",0.261913967209779
"CADM4",0.261891759793006
"ZNF524",0.261865051196685
"DOHH",0.261762877784045
"CLTB",0.261668941799223
"CEP170B",0.261636334226019
"FGD2",0.261626483791602
"MPND",0.26154054794867
"CXCL14",0.261529905391964
"PEMT",0.261494324782671
"GNB1L",0.261320855428539
"PRKAR1B",0.261295132476323
"LIMK1",0.261138263230634
"GNA15",0.261121354107158
"XAB2",0.261054422793496
"SRCIN1",0.260903669702881
"NKPD1",0.260460812143621
"MUC5B",0.260256792670299
"ZNF385A",0.26007281703623
"UBTD1",0.260039122970246
"GPAA1",0.259912347434405
"TNNC2",0.259848560927809
"PACS2",0.259791730973364
"RAB43",0.259779917526219
"CALML6",0.259734587904006
"RASSF7",0.259640423218476
"SDF4",0.259480018303263
"TICAM1",0.259460988786237
"ANO8",0.259398858272476
"ATG2A",0.259396748054268
"OXER1",0.25936404638238
"ZGLP1",0.259272762081738
"PRX",0.259259550938447
"ISG15",0.259172942202144
"CLDN9",0.259020927692077
"SLX1B",0.258918957411402
"SPNS1",0.258839688744119
"MROH1",0.258342432687341
"ZNF598",0.258252361220525
"TWF2",0.258226801849654
"WNT10A",0.258182539184816
"CDH4",0.258172691967711
"TUBB2B",0.258054762752046
"BAIAP2L2",0.25803151293497
"VASN",0.258013875360253
"HRAS",0.257982820574436
"ARID5A",0.257850326587387
"SOX15",0.257799875491539
"SLC29A4",0.257715818650934
"INPP5J",0.257569378449312
"RBM42",0.257274744808964
"BCAR1",0.257151565929708
"CORO1B",0.257131423343052
"APBA2",0.257057567629045
"GCHFR",0.256980948034556
"LRWD1",0.256907073409326
"MAPK12",0.256849107424501
"OLFM2",0.256037950803991
"PARD6A",0.256014198994611
"LTBP4",0.255935977907179
"SHARPIN",0.255930767596082
"PHLDA3",0.255927363399566
"MGP",0.255881991437408
"JPH3",0.255406320882205
"INO80B-WBP1",0.255300610977783
"HAGH",0.255194207001812
"TMEM160",0.255146085918857
"ARHGEF4",0.255053708637209
"SPATA2L",0.255046192400749
"ZBTB45",0.255013664651098
"DRAP1",0.255001563293486
"IL1RL1",0.254819865449825
"CCDC13",0.254732680157802
"PPP1R12C",0.254643304695745
"UBXN6",0.254625647961441
"GPS1",0.254598408889398
"MGLL",0.254430758532561
"HSPG2",0.254381334037478
"NECAB3",0.254329573802898
"GPAT2",0.2543229700038
"RABAC1",0.254154411198155
"CHTF18",0.254108645547592
"ZNF205",0.25408589565439
"ARHGEF10L",0.253844343361509
"LLGL1",0.253818874940374
"TMEM119",0.253689429184296
"EHMT2",0.253598520581908
"RAB40C",0.253569548830804
"PRRT3",0.253552564091826
"ERF",0.253458226397957
"A4GALT",0.253360442117127
"MRPL54",0.253003581877865
"PHRF1",0.25286257031032
"NAGLU",0.252838674250444
"FAM20C",0.252760060876621
"ITGB4",0.25265883173672
"TINAGL1",0.252567872002695
"SDK1",0.252437761203641
"NUDT14",0.252378826577232
"PCDHGC4",0.252347365177003
"SH3GLB2",0.252345139139801
"MADCAM1",0.252304784490891
"WDR18",0.252169083364929
"PGLS",0.252057062058954
"ATN1",0.251994555907833
"REEP2",0.251938711067591
"MRPL23",0.251852714218157
"ADAP1",0.251635964784768
"GNA11",0.251604329812597
"TRAF2",0.251604313198784
"SHROOM4",0.251595094879844
"SMPD3",0.251534541037784
"LAMTOR4",0.251218828716887
"FAM181B",0.251191154712566
"RARA",0.251163035427904
"ASL",0.251144580000254
"HES4",0.25091303294201
"SIRT6",0.25086298903812
"LYL1",0.250850678906637
"PLEKHG5",0.250828110338865
"PRSS53",0.250803473165735
"RNH1",0.250774363717012
"RASIP1",0.250662264374297
"NOTCH3",0.250645971657399
"RFNG",0.250443469708743
"GPER1",0.250441340532774
"ICOSLG",0.250440610207775
"NPHP3-ACAD11",0.250354384011941
"MBD3",0.250305031194764
"TEKT1",0.250247006279978
"NT5C",0.250168179631569
"MRPL4",0.250155501224419
"CD37",0.250077294155128
"DUSP8",0.250060799970256
"NDOR1",0.250037181548442
"ELMO1",0.249892803480094
"CASKIN2",0.249854178908902
"TCIRG1",0.249832032377321
"GNG7",0.249587802194222
"ARHGEF19",0.249574961451672
"ENDOG",0.249527854840263
"IRF2BP1",0.249452842611916
"NOC4L",0.249409538190356
"RNPEPL1",0.24925042038545
"RPS15",0.24923931380434
"POLD1",0.2486825493399
"ANKRD53",0.248564535798761
"NCAPH2",0.248558121259208
"NMRAL1",0.248554915485765
"JMJD8",0.248444203321721
"YDJC",0.248421182960929
"PRPH",0.248344368285574
"BBC3",0.248256247732651
"UNC13D",0.248210535621309
"SCRIB",0.248202343170164
"NCOR2",0.248052799595349
"TRABD",0.24804739992349
"XYLT2",0.248008321280501
"PAK4",0.247975866874878
"TMEM204",0.247819848158369
"PODNL1",0.247817926722816
"MC1R",0.247754148674145
"NINJ1",0.247749281324987
"COMT",0.247350447084762
"RNF126",0.24725602967656
"NELFB",0.247246431157883
"CSK",0.247214870589389
"SLC2A4RG",0.247213771332628
"NFKBIL1",0.247182717991063
"PKN3",0.247023244943799
"LRCH4",0.246914203877427
"FBXO2",0.246838295879527
"PHLDB3",0.246668222092426
"RELL2",0.246380295844968
"MAPK8IP3",0.246046488688902
"IKBKG",0.245917151598377
"ACVRL1",0.24589567365429
"RAVER1",0.245831571584316
"TMEM121",0.245746009914254
"TFR2",0.245652017633824
"GNMT",0.24560894125154
"GAMT",0.245608828313953
"ACADS",0.245474658142225
"CCDC74B",0.245362867117459
"SLC6A11",0.245080907328344
"ECSIT",0.244925768867228
"FRS3",0.244686742128965
"TM7SF2",0.244610193471278
"RHOXF1",0.244489791801129
"LMF1",0.244166316119076
"FBLN1",0.244124337342128
"NCDN",0.244116558923329
"ARHGEF18",0.243835901704295
"NDUFS7",0.243771141179391
"PACSIN1",0.243727665966909
"SFRP2",0.243512100767514
"NUCB1",0.243488075384977
"RUSC2",0.243459563953942
"ABHD14A-ACY1",0.24337479869252
"CDH23",0.243005304043921
"PUF60",0.242980758980799
"IL22RA1",0.242517240199563
"LENG9",0.242407859175839
"FXYD6",0.242400740822022
"GSN",0.242293995106241
"RABL6",0.242289617578859
"LZTS1",0.242260554960355
"TMEM201",0.241921621237627
"ICAM3",0.241709599980013
"DGKQ",0.241617195346631
"DPYSL4",0.241536267993622
"CLUH",0.24149519522916
"TNRC18",0.241491766772538
"NDUFS8",0.241471103590783
"NXPH4",0.241325057303135
"SCYL1",0.241242291698861
"AGRN",0.241214780132046
"RELT",0.240931560418199
"PEX14",0.240903811165933
"THAP3",0.240823379944819
"DGCR6",0.240822082579277
"SGSM3",0.240473850947939
"MAPK8IP1",0.240470207700257
"SH3GL1",0.240292131858118
"EEF2",0.240285806825081
"PRPF31",0.24007016397071
"GFAP",0.240005598686501
"CTU2",0.239849442325752
"CAPG",0.239764637602258
"PER1",0.23975909239814
"PDXP",0.239711121885927
"ARMC5",0.239632487237362
"PCDHGA12",0.239434738205662
"HGH1",0.239401618429692
"EFNB1",0.23923192678067
"TRAPPC5",0.239197052564981
"CTF1",0.239172719252122
"NOTCH1",0.239138588343702
"SPTBN4",0.239102606374597
"FAM78A",0.239057004181502
"BCL3",0.238891197021568
"CAPN10",0.238861849800207
"KCNAB2",0.238792225953893
"NUDT1",0.238721586115633
"CLCNKB",0.238586030527452
"PHYHIP",0.238510335182154
"SCAMP4",0.238480546071157
"GPX1",0.238268482561727
"SAC3D1",0.238252383821249
"ZSWIM4",0.238232975940118
"ATP13A1",0.238163067447427
"FGF22",0.23807946043898
"NRGN",0.238004406761079
"PDLIM2",0.237854216870834
"NUDT22",0.237698212154238
"TOM1",0.237609268199026
"SEC14L3",0.237604958912665
"ZNF513",0.237246163531958
"PLCD3",0.237235975459671
"DBP",0.237213345728247
"CAMTA2",0.23712218639102
"RNF166",0.237091659038962
"WFIKKN1",0.237044281227773
"PCDHGA5",0.237029779791957
"DAPK3",0.237026659854855
"ZDHHC12",0.236970009301552
"PHKG1",0.236836923981778
"SLC4A2",0.236823258975362
"RIN1",0.236670693661827
"TMC8",0.236664187326255
"MAST1",0.236529722086752
"LRRC25",0.236517717087341
"NFIX",0.236240778397954
"KIFC2",0.236236446786269
"LONP1",0.236087126563766
"RTEL1",0.235998068863329
"FOXP4",0.235761887063382
"TMEM86B",0.235617476508251
"KY",0.235609989714976
"WFDC2",0.235550915215394
"NEURL2",0.235488459230788
"ADAMTS7",0.235453622492679
"FOXO6",0.235381748270988
"NUTM2B",0.235343982883265
"HSPBP1",0.235286454425177
"KLC3",0.235238493694226
"POC1B-GALNT4",0.235226682257561
"PRKCSH",0.234997357584099
"SHISA4",0.234962580194344
"DGAT1",0.234957338866555
"STK11",0.234949920238719
"TMUB1",0.234924593611661
"CYB5R3",0.234699973614856
"DGKZ",0.234573973605007
"HBB",0.234546015692824
"LSR",0.234334981518218
"SLC27A5",0.234311093041786
"CD320",0.234196307348916
"CENPB",0.234094914241621
"RIN3",0.234087042664245
"FBXL16",0.233998530911958
"TGFB1",0.233798393737057
"HMGA1",0.233538597569332
"NOSIP",0.23352578693471
"CLPP",0.233444220423708
"TFEB",0.233387841556924
"TMEM161A",0.23296492107371
"CHAC1",0.232896297133407
"RECQL4",0.232742686347795
"ALDOA",0.232596770773621
"PTOV1",0.232570881553221
"PALM3",0.23236836160391
"IRF7",0.232335397057684
"CST3",0.232229774358559
"TTLL12",0.232068282163075
"DOK1",0.231964939866253
"MED15",0.231928211385603
"GRAMD1A",0.231798033136226
"PLEKHF1",0.231710300235723
"AP5Z1",0.231505620913343
"RHOT2",0.23133009267649
"FABP6",0.231001731421747
"MCOLN1",0.230850533717299
"ESRRA",0.230691100930289
"THAP4",0.230665656924911
"FLYWCH1",0.230578364166414
"SULT1A2",0.230437411519041
"C1QTNF1",0.230436106078172
"GAS2L1",0.230396597542385
"CHMP1A",0.230278257269311
"ECH1",0.230246102629742
"PNPLA6",0.23008887235776
"EDF1",0.229983364931144
"STX1A",0.229969535552151
"HSF1",0.229935459107503
"ERMN",0.229928710361846
"FIGNL2",0.229870326895562
"SPPL2B",0.229844939872235
"ORAI1",0.229773975877693
"ALYREF",0.229754006344275
"TBC1D10C",0.229528021950673
"SLC25A10",0.229502089917061
"JUP",0.229277379714619
"CHCHD6",0.229255112238096
"C4B",0.229198202477952
"KATNB1",0.229171378381546
"COL16A1",0.229167228848859
"POLR2E",0.229132086775498
"MOSPD3",0.228512274485601
"TNFRSF14",0.228424461314879
"MAFK",0.228345949398461
"SDK2",0.228242973281472
"FBXW9",0.228232511105139
"TP53I13",0.228078820713922
"ARHGAP39",0.227891828607088
"MEI1",0.227882652500066
"RPS19BP1",0.227882048827884
"KLC2",0.22782538550897
"PRRC2A",0.227785988659207
"SRM",0.227781126522404
"WNT11",0.227546019826114
"ADCY5",0.227476545454026
"ZBTB42",0.227411167908947
"TMEM198",0.227231290156852
"HLA-F",0.227230842387617
"TIMM13",0.227164020964902
"DUS1L",0.226998119031055
"MST1",0.226833100381816
"PRR29",0.226771885743165
"THOP1",0.226744224140407
"ASS1",0.226686417255398
"SLC6A9",0.226600301101895
"EPHB3",0.226589239926623
"DDX49",0.226564686529493
"LGALS4",0.226440861456585
"ASB16",0.226427151371856
"ZNF777",0.226307097065896
"RP1L1",0.225999187991407
"CD6",0.225829532720643
"CCHCR1",0.225718530453842
"CRTC1",0.225591030436952
"TIMM17B",0.225587779790162
"TRIM73",0.225551477322979
"ANKK1",0.225500259565861
"CACNA1A",0.225395751930506
"ZSCAN1",0.225376191663553
"POR",0.225205808129691
"PCOLCE",0.225172753589405
"ETFB",0.224763682213326
"ZNF574",0.224713486895448
"TNFRSF1B",0.224700430857771
"GIPC1",0.224653572147506
"POLR2J",0.22437151851326
"OGFOD2",0.224314537358846
"LMAN2",0.22417230097062
"NELFA",0.224028714103974
"PLEKHM2",0.223941457370795
"PDE9A",0.223877011629149
"SERPINF2",0.223419238455333
"TCEA2",0.22337573913836
"PLA2G6",0.223373762854496
"DMPK",0.223349720675689
"PTPN23",0.223271938962316
"MDK",0.223237812628759
"EEFSEC",0.223216366242661
"AXIN1",0.223167273576981
"TIGD3",0.222976790202424
"PREX1",0.222940030316636
"SGTA",0.222926992765138
"B4GALT7",0.222897798373932
"RGL3",0.222883848269829
"CD151",0.22275722713772
"NPM2",0.222557502312351
"CEL",0.222470457770958
"RAB36",0.222351980865578
"REEP6",0.222322302088224
"PLAC9",0.222280616948824
"SULT1A1",0.222212297196625
"CC2D1A",0.22215205002749
"ZMIZ2",0.222148512090329
"HLA-DOA",0.222102180208202
"GIT1",0.222066126322946
"VARS2",0.222012389706986
"EBF4",0.221859638678812
"DTX2",0.221843491117572
"DNAJC4",0.221640118344871
"NAT14",0.221543776301705
"PLXNA1",0.221438857501469
"MAP3K11",0.221254187112773
"SSC5D",0.220999448638609
"HPGDS",0.220815232172267
"CCDC22",0.220729732618227
"C4A",0.220609471185345
"FBXO6",0.220598184386604
"LAMB2",0.220472900492474
"SMIM11",0.220357877243557
"MAP2K2",0.220205222684249
"SPSB2",0.220181652930225
"PPP6R1",0.220178067749628
"ECI1",0.220093512496597
"CAMKK1",0.219843481059919
"TTYH3",0.219818006456726
"CLEC18A",0.219792553523504
"HMG20B",0.219731850846223
"HSF4",0.219703817938555
"TMEM175",0.219488720037606
"MAP10",0.219381676597503
"SYNGR3",0.219290959530934
"GJC2",0.219242470572195
"ZYX",0.21923933975515
"SLC10A3",0.219040774153464
"PCDHGA3",0.219032487702724
"PIM3",0.219028577507467
"CDT1",0.218960533474837
"TRAF7",0.218959023387236
"ZBTB48",0.21882223542584
"PTPRZ1",0.218781375842297
"IGSF9",0.218697619161174
"RHBDF2",0.218672924994281
"MORN3",0.218654504983126
"RUVBL2",0.218637102599342
"PDLIM4",0.218632990473544
"ISYNA1",0.218555481104869
"RALGDS",0.218489961643377
"APRT",0.218486633171235
"HDAC5",0.218435091173316
"P2RX6",0.21841293806044
"IDH3G",0.218394723280725
"ARFGAP1",0.218387700389867
"HIC1",0.218335146325137
"ZNF668",0.218067828131028
"RTN2",0.217964400356126
"ITPK1",0.217935116437886
"FUOM",0.217878011060043
"JUNB",0.21783759968206
"BOLA2B",0.217795543717249
"RPL28",0.217653425065381
"GAS6",0.21751113019329
"SREBF1",0.217495461175835
"RAB11FIP3",0.217263066022264
"CCDC74A",0.217230616191444
"ABHD16A",0.21711129558524
"TECPR1",0.217054716086426
"PELI3",0.21686841908954
"SPHK2",0.216691974590107
"SART1",0.216628982797196
"MSRB1",0.216537757541603
"MKNK2",0.216408254616322
"CDK2AP2",0.216213615841326
"SPATA20",0.216171786392065
"PAFAH1B3",0.216111603940803
"ALOX5",0.216040202455636
"PAK6",0.216022147521416
"UCKL1",0.215954496465149
"CLDN19",0.215845000363713
"TUBGCP6",0.215843368573816
"LSS",0.215840179965182
"IL17RC",0.215757299446265
"MAP7D1",0.215679309965654
"PRR7",0.21567019001581
"TBKBP1",0.215630857579499
"GPSM3",0.2153738958614
"CDHR2",0.215365744910424
"TRIM28",0.215359548373195
"FIS1",0.215222041743594
"FASTK",0.215164268156639
"MYO15A",0.215127289400263
"SRRM3",0.215066799162203
"SLC16A3",0.215042962315459
"FURIN",0.214819194944855
"SLC27A1",0.214741961052304
"POLR2L",0.214711847477449
"PTPN6",0.214705739383284
"SARS2",0.214566296928777
"PNCK",0.214484339030127
"PIN1",0.214133003094052
"DCXR",0.214105620834762
"DMBX1",0.214084277206708
"ZMYND15",0.213897123920482
"TNFRSF10C",0.213835077895373
"FITM1",0.213657112170929
"CAPN15",0.213610510668082
"ID3",0.213587927505147
"IGFL1",0.213540997588546
"GPX4",0.213506280405377
"PTPRS",0.213369333361606
"KLHL25",0.213351048810479
"TRPV4",0.213304103584708
"TRIM47",0.213272259604985
"TESK1",0.213112761104678
"CAPN1",0.213108551771003
"FIGN",0.213072608749221
"UNC93B1",0.213015581753557
"HID1",0.213001379860002
"HPCAL1",0.212758967536376
"ZNF853",0.212754343354672
"AK1",0.212704032544671
"HLA-DQB1",0.212536214003371
"FAM163A",0.212320712909838
"DBNDD1",0.212292687908468
"BST2",0.212289122243888
"INHA",0.212051445972593
"CTDSP1",0.21189121376668
"CRACR2B",0.211864523848649
"SYNGR2",0.211640342566692
"CDR2L",0.211547864058199
"SDF2L1",0.211523140703604
"PRRT2",0.21135166782566
"HYAL3",0.211220909781212
"METRNL",0.211187316806795
"LAMA5",0.211172966246542
"TOMM40",0.211083508416991
"ACTN4",0.211017774564554
"PSKH1",0.210965351314425
"TEX22",0.210920784398346
"TONSL",0.210904324129883
"MMP24",0.210880761418437
"SLC25A1",0.210864319401668
"TMEM61",0.210830536735017
"NUDT18",0.210827485323103
"RPTOR",0.210816163256194
"HRCT1",0.210809578919659
"TEKT2",0.210728562015753
"ZMAT5",0.210713934973153
"ADAMTS17",0.210673989654055
"CDKN2D",0.210537448505944
"SPTB",0.210494317891871
"ZFHX2",0.210342589310337
"VWA3A",0.210286898447035
"WFS1",0.21021542117233
"LAGE3",0.210207590272107
"CYC1",0.210201359435124
"SNAPC4",0.209970063888974
"PIP5K1C",0.209933876765063
"OBSL1",0.209834639437003
"YIF1B",0.209788486421409
"ARRDC1",0.209779912183588
"PLIN4",0.209741624596262
"GRIK4",0.209708510246181
"PWWP2B",0.209557589028844
"RAPSN",0.209201814253196
"CACNG4",0.209093136991005
"CLEC18B",0.208960037927398
"SMTNL2",0.208956226219194
"CDC34",0.208896983465299
"EVPL",0.208856933930145
"MMP23B",0.208856762546165
"LSM7",0.208765171637302
"SIPA1L3",0.208430716149747
"BRF1",0.208398607959582
"ICAM5",0.208321527597902
"PSTPIP1",0.208274529708761
"MUC20",0.208268511080041
"DMTN",0.208182974273277
"FGFRL1",0.208150721612164
"MAF1",0.207710056069888
"DMWD",0.207617307696578
"DCST2",0.207580742034391
"SECTM1",0.207570396478233
"FARSA",0.207536211996391
"HOMER3",0.207475566759252
"MFSD12",0.207460663115026
"ELN",0.207432750471097
"SNAI3",0.207337340986922
"UQCC3",0.207299305151177
"RBM38",0.207241135639163
"PLOD3",0.20720405027007
"ABCA7",0.207017383744983
"PCDHGA2",0.206989656637585
"MRPL28",0.206812356708613
"PSMB10",0.206811136781536
"PRODH",0.206681796365161
"MRPL55",0.206591279728094
"SELPLG",0.20627343177777
"LMNB2",0.206194914662213
"NPRL3",0.206180064078911
"ZMYND10",0.206163237913343
"RPLP1",0.206042053746751
"RHOBTB2",0.205983051453539
"KRT17",0.205915644573786
"MYBBP1A",0.205884716871001
"LHX2",0.205809066108324
"PTP4A3",0.20552068405597
"FBRS",0.205519005917953
"G6PD",0.205435069000509
"PLCB3",0.205359038075385
"RPL8",0.205293488357646
"MACROD1",0.205173758972946
"ARHGEF17",0.20505793505072
"TMEM115",0.205016455626038
"NR4A1",0.205004893891513
"TMEM52",0.204908378030924
"PCBP4",0.20482298188574
"BIN1",0.204789660635144
"TST",0.204705050538038
"MAD2L2",0.20465984943347
"MGRN1",0.204322516367108
"SLC12A4",0.204173767868951
"CCM2",0.204089783022078
"ADAMTS13",0.203918824221062
"RAP1GAP",0.203868667224193
"RPS6KA4",0.20371643323996
"FAM3A",0.203606281976335
"PYCARD",0.203602924581819
"MRPS34",0.203546783118777
"SPINT1",0.203546394834037
"RBPMS2",0.203514227307867
"NOC2L",0.20347346025285
"CD82",0.203449524217922
"MCHR1",0.203448123378206
"SLC27A4",0.20319531299079
"TECR",0.203172042827138
"TMEM184A",0.203096129379849
"RILP",0.203062327885547
"RGS19",0.20303973668576
"CYSRT1",0.202972936151931
"SIX5",0.202915464278158
"DDX54",0.202690263473484
"NEFH",0.202643449588617
"DECR2",0.202603783197874
"LRRC43",0.202535036204549
"LYPLA2",0.20251523998797
"OXCT2",0.202470724301515
"NACC1",0.202351542412998
"SSH3",0.202342891465523
"SOX8",0.2021947103856
"CRAT",0.202176246105589
"SF3B5",0.202001673693555
"EFHD2",0.201991858813892
"HGS",0.201951626137518
"PCDHGA4",0.201889929283327
"SYT7",0.201884185183257
"SPATC1L",0.201828703614057
"MOB2",0.201800693898069
"ZFYVE28",0.201699251905782
"ELMO3",0.201549396263509
"BAG6",0.201542698799221
"BMP1",0.201458920298814
"SLC39A3",0.201442996824136
"ZNF512B",0.201387091746342
"MZT2A",0.20137979140082
"C2",0.201288686327647
"CYS1",0.201284554722756
